Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"MAM: Transfer Learning for Fully Automatic Video Annotation and Specialized Detector Creation";"Computer Vision – ECCV 2018 Workshops";"";"";"";"10.1007/978-3-030-11021-5_23";"Wolfgang FuhlNora CastnerLin ZhuangMarkus HolzerWolfgang RosenstielEnkelejda Kasneci";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-11021-5_23";"Chapter"
"MINIMA Project: Detecting and Mitigating the Negative Impact of Automation";"Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness";"";"";"";"10.1007/978-3-319-58472-0_8";"Bruno BerberianOliver OhneiserFrancesca De CrescenzioFabio BabiloniGianluca Di FlumeriAndreas Hasselberg";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58472-0_8";"Chapter"
"MORE – a multimodal observation and analysis system for social interaction research";"Multimedia Tools and Applications";"";"75";"11";"10.1007/s11042-015-2574-9";"Anja KeskinarkausSami HuttunenAntti SiipoJukka HolappaMagda LaszloIlkka JuusoEero VäyrynenJanne HeikkiläMatti LehtihalmesTapio SeppänenSeppo Laukka";"2016";"http://link.springer.com/article/10.1007/s11042-015-2574-9";"Article"
"MPML3D: A Reactive Framework for the Multimodal Presentation Markup Language";"Intelligent Virtual Agents";"";"";"";"10.1007/11821830_18";"Michael NischtHelmut PrendingerElisabeth AndréMitsuru Ishizuka";"2006";"http://link.springer.com/chapter/10.1007/11821830_18";"Chapter"
"Machine and Human Observable Differences in Groups’ Collaborative Problem-Solving Behaviours";"Data Driven Approaches in Digital Education";"";"";"";"10.1007/978-3-319-66610-5_2";"Mutlu CukurovaRose LuckinManolis MavrikisEva Millán";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-66610-5_2";"Chapter"
"Macular degeneration and visual icon use: deriving guidelines for improved access";"Universal Access in the Information Society";"";"1";"3";"10.1007/s102090100015";"Julie A. JackoArmando B. BarretoIngrid U. ScottJosey Y. M. ChuHolly S. VitenseFrank T. ConwayW. Bradley Fain";"2002";"http://link.springer.com/article/10.1007/s102090100015";"Article"
"Making New Narrative Structures with Actor’s Eye-Contact in Cinematic Virtual Reality (CVR)";"Interactive Storytelling";"";"";"";"10.1007/978-3-030-04028-4_38";"Dong-uk KoHokyoung RyuJieun Kim";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-04028-4_38";"Chapter"
"Marketing/Advertising";"Eye Tracking Methodology";"";"";"";"10.1007/978-1-84628-609-4_19";"Andrew Duchowski BSc,PhD";"2007";"http://link.springer.com/chapter/10.1007/978-1-84628-609-4_19";"Chapter"
"Marketing/Advertising";"Eye Tracking Methodology";"";"";"";"10.1007/978-3-319-57883-5_23";"Andrew T. Duchowski";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-57883-5_23";"Chapter"
"Marketing/Advertising";"Eye Tracking Methodology: Theory and Practice";"";"";"";"10.1007/978-1-4471-3750-4_13";"Andrew T. Duchowski";"2003";"http://link.springer.com/chapter/10.1007/978-1-4471-3750-4_13";"Chapter"
"Measurement of Useful Field of View during Ocular Following Response";"HCI International 2013 - Posters’ Extended Abstracts";"";"";"";"10.1007/978-3-642-39473-7_91";"Kimihiro YamanakaAtsushi Minochi";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39473-7_91";"Chapter"
"Measurements of Antisaccades Parameters Can Improve the Prediction of Parkinson’s Disease Progression";"Intelligent Information and Database Systems";"";"";"";"10.1007/978-3-030-14802-7_52";"Albert SledzianowskiArtur SzymanskiAldona DrabikStanisław SzlufikDariusz M. KoziorowskiAndrzej W. Przybyszewski";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-14802-7_52";"Chapter"
"Measuring UX Capability and Maturity in Organizations";"Design, User Experience, and Usability. Practice and Case Studies";"";"";"";"10.1007/978-3-030-23535-2_26";"Luka RukonićVincent Kervyn de MeerendréSuzanne Kieffer";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23535-2_26";"Chapter"
"Measuring Usability via Biometrics";"Online Communities and Social Computing";"";"";"";"10.1007/978-3-642-02774-1_11";"Anjali Phukan";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-02774-1_11";"Chapter"
"Measuring the Perception of Facial Expressions in American Sign Language Animations with Eye Tracking";"Universal Access in Human-Computer Interaction. Design for All and Accessibility Practice";"";"";"";"10.1007/978-3-319-07509-9_52";"Hernisa KacorriAllen HarperMatt Huenerfauth";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07509-9_52";"Chapter"
"Measuring the impact of lexical and structural inconsistencies on developers’ cognitive load during bug localization";"Empirical Software Engineering";"";"";"";"10.1007/s10664-019-09751-4";"Sarah FakhouryDevjeet RoyYuzhan MaVenera ArnaoudovaOlusola Adesope";"2019";"http://link.springer.com/article/10.1007/s10664-019-09751-4";"Article"
"Mechanization of Confabulation";"Confabulation Theory";"";"";"";"10.1007/978-3-540-49605-2_7";"";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-49605-2_7";"Chapter"
"Mediated Faces";"Cognitive Technology: Instruments of Mind";"";"";"";"10.1007/3-540-44617-6_34";"Judith Donath";"2001";"http://link.springer.com/chapter/10.1007/3-540-44617-6_34";"Chapter"
"Mental workload evaluation and its application in train driving multitasking scheduling: a Timed Petri Net-based model";"Cognition, Technology & Work";"";"";"";"10.1007/s10111-019-00608-w";"Peng WangWeining FangBeiyuan Guo";"2019";"http://link.springer.com/article/10.1007/s10111-019-00608-w";"Article"
"Merging Situation Analytics and Model-Based User Interface Development for Building Runtime-Adaptive Business Applications";"Perspectives in Business Informatics Research";"";"";"";"10.1007/978-3-319-99951-7_12";"Christian MärtinFelix KampferChristian HerdinLionnelle Biawan Yameni";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-99951-7_12";"Chapter"
"Metacognitive Experience Modeling Using Eye-Tracking";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-319-93846-2_94";"Chou Ching-En";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-93846-2_94";"Chapter"
"Method and experiments of subliminal cueing for real-world images";"Multimedia Tools and Applications";"";"74";"22";"10.1007/s11042-015-2804-1";"Tai-Hsiang HuangSu-Ling YehYung-Hao YangHsin-I LiaoYa-Yeh TsaiPai-Ju ChangHomer H. Chen";"2015";"http://link.springer.com/article/10.1007/s11042-015-2804-1";"Article"
"Method for Detecting Gaze Direction Based on Eyes Moving Trend";"Life System Modeling and Simulation";"";"";"";"10.1007/978-3-662-45283-7_8";"Qijie ZhaoHui ShaoXudong ZhangDawei Tu";"2014";"http://link.springer.com/chapter/10.1007/978-3-662-45283-7_8";"Chapter"
"Methodologies to Understand the Road User Needs When Interacting with Automated Vehicles";"HCI in Mobility, Transport, and Automotive Systems";"";"";"";"10.1007/978-3-030-22666-4_3";"Evangelia PortouliDimitris NathanaelAngelos AmditisYee Mun LeeNatasha MeratJim UttleyOscar GilesGustav MarkkulaAndré DietrichAnna SchiebenJames Jenness";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22666-4_3";"Chapter"
"Methodology III: Empirical Evaluation";"Foundations for Designing User-Centered Systems";"";"";"";"10.1007/978-1-4471-5134-0_13";"Frank E. RitterGordon D. BaxterElizabeth F. Churchill";"2014";"http://link.springer.com/chapter/10.1007/978-1-4471-5134-0_13";"Chapter"
"Methodology for Knowledge Elicitation in Visual Abductive Reasoning Tasks";"Foundations of Augmented Cognition";"";"";"";"10.1007/978-3-319-20816-9_38";"Michael J. HaassLaura E. MatzenSusan M. Stevens-AdamsAllen R. Roach";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20816-9_38";"Chapter"
"Military Applications of Augmented Reality";"Handbook of Augmented Reality";"";"";"";"10.1007/978-1-4614-0064-6_31";"Mark A. LivingstonLawrence J. RosenblumDennis G. BrownGregory S. SchmidtSimon J. JulierYohan BaillotJ. Edward Swan IIZhuming AiPaul Maassel";"2011";"http://link.springer.com/chapter/10.1007/978-1-4614-0064-6_31";"Chapter"
"Mining Videos for Features that Drive Attention";"Multimedia Data Mining and Analytics";"";"";"";"10.1007/978-3-319-14998-1_14";"Farhan BaluchLaurent Itti";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-14998-1_14";"Chapter"
"Mining biometric data to predict programmer expertise and task difficulty";"Cluster Computing";"";"21";"1";"10.1007/s10586-017-0746-2";"Seolhwa LeeDanial HooshyarHyesung JiKichun NamHeuiseok Lim";"2018";"http://link.springer.com/article/10.1007/s10586-017-0746-2";"Article"
"Mining reading patterns from eye-tracking data: method and demonstration";"Software and Systems Modeling";"";"";"";"10.1007/s10270-019-00759-4";"Constantina IoannouIndira NurdianiAndrea BurattinBarbara Weber";"2019";"http://link.springer.com/article/10.1007/s10270-019-00759-4";"Article"
"Mobile authoring of open educational resources for authentic learning scenarios";"Universal Access in the Information Society";"";"15";"3";"10.1007/s10209-014-0391-y";"Bernardo TabuencaMarco KalzStefaan TernierMarcus Specht";"2016";"http://link.springer.com/article/10.1007/s10209-014-0391-y";"Article"
"Mobile learning as alternative to assistive technology devices for special needs students";"Education and Information Technologies";"";"22";"3";"10.1007/s10639-015-9462-9";"Jalal IsmailiEl Houcine Ouazzani Ibrahimi";"2017";"http://link.springer.com/article/10.1007/s10639-015-9462-9";"Article"
"Modeling Human Bipedal Navigation in a Dynamic Three Dimensional Virtual Environment";"Digital Human Modeling";"";"";"";"10.1007/978-3-540-73321-8_25";"Mark. D. ThomasDaniel W. CarruthBryan RobbinsJohn A. McGinleyAlex Morais";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73321-8_25";"Chapter"
"Modeling Meta-logical Features in a Calculus with Frozen Variables";"Proof Theory in Computer Science";"";"";"";"10.1007/3-540-45504-3_8";"Birgit Elbl";"2001";"http://link.springer.com/chapter/10.1007/3-540-45504-3_8";"Chapter"
"Modeling Users in Web Transactional Tasks with Behavioral and Visual Exploration Patterns";"HCI International 2011 – Posters’ Extended Abstracts";"";"";"";"10.1007/978-3-642-22098-2_52";"Areej Al-WabilMashael Al-Saleh";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22098-2_52";"Chapter"
"Modeling User’s Social Attitude in a Conversational System";"Emotions and Personality in Personalized Services";"";"";"";"10.1007/978-3-319-31413-6_10";"Tobias BaurDominik SchillerElisabeth André";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-31413-6_10";"Chapter"
"Modeling and Online Recognition of Surgical Phases Using Hidden Markov Models";"Medical Image Computing and Computer-Assisted Intervention – MICCAI 2008";"";"";"";"10.1007/978-3-540-85990-1_75";"Tobias BlumNicolas PadoyHubertus FeußnerNassir Navab";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-85990-1_75";"Chapter"
"Modeling cognitive load and physiological arousal through pupil diameter and heart rate";"Multimedia Tools and Applications";"";"";"";"10.1007/s11042-018-6518-z";"Petar JerčićCharlotte SennerstenCraig Lindley";"2018";"http://link.springer.com/article/10.1007/s11042-018-6518-z";"Article"
"Modeling of Purchasing Behavior for Application on Merchandise Display and Package Design";"HCI International 2011 – Posters’ Extended Abstracts";"";"";"";"10.1007/978-3-642-22095-1_40";"Kotaro SuzukiNobuyuki NishiuchiMi Kyong Park";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22095-1_40";"Chapter"
"Modelling Learners’ Behaviour: A Novel Approach Using GARCH with Multimodal Data";"Transforming Learning with Meaningful Technologies";"";"";"";"10.1007/978-3-030-29736-7_34";"Kshitij SharmaZacharoula PapamitsiouMichail N. Giannakos";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-29736-7_34";"Chapter"
"Modelling Mobility Based on Human Behaviour in Disaster Areas";"Wired/Wireless Internet Communication";"";"";"";"10.1007/978-3-642-38401-1_5";"Luís ConceiçãoMarilia Curado";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-38401-1_5";"Chapter"
"Monitoring Mental State During Real Life Office Work";"Symbiotic Interaction";"";"";"";"10.1007/978-3-319-91593-7_3";"Anne-Marie BrouwerLoïs van de WaterMaarten HogervorstWessel KraaijJan Maarten SchraagenKoen Hogenelst";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-91593-7_3";"Chapter"
"Motion Mining";"Multimedia Databases and Image Communication";"";"";"";"10.1007/3-540-44819-5_2";"Stan SclaroffGeorge KolliosMargrit BetkeRomer Rosales";"2001";"http://link.springer.com/chapter/10.1007/3-540-44819-5_2";"Chapter"
"Multi-Modal Measurement Approach to Team Cohesion";"Foundations of Augmented Cognition. Directing the Future of Adaptive Systems";"";"";"";"10.1007/978-3-642-21852-1_38";"Camilla C. KnottAlexandra GeyerJason SidmanEmily Wiese";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21852-1_38";"Chapter"
"Multi-media and Visual Programming";"User Interface Management and Design";"";"";"";"10.1007/978-3-642-76283-3_6";"A. KilgourM. BordegoniU. CuginiW. DosterN. GuimaraesG. HowellW. HuebnerL. Larsson";"1991";"http://link.springer.com/chapter/10.1007/978-3-642-76283-3_6";"Chapter"
"Multi-methods Approach for Domain-Specific Grounding: An ITS for Connection Making in Chemistry";"Intelligent Tutoring Systems";"";"";"";"10.1007/978-3-319-07221-0_53";"Martina A. RauAmanda L. Evenstone";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07221-0_53";"Chapter"
"Multi-modal Target Prediction";"Universal Access in Human-Computer Interaction. Design and Development Methods for Universal Access";"";"";"";"10.1007/978-3-319-07437-5_30";"Pradipta BiswasPatrick M. Langdon";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07437-5_30";"Chapter"
"Multi-modal indicators for estimating perceived cognitive load in post-editing of machine translation";"Machine Translation";"";"33";"1 - 2";"10.1007/s10590-019-09227-8";"Nico HerbigSantanu PalMihaela VelaAntonio KrügerJosef van Genabith";"2019";"http://link.springer.com/article/10.1007/s10590-019-09227-8";"Article"
"Multilingual Typesetting";"Digital Typography Using Latex";"";"";"";"10.1007/978-0-387-22436-7_10";"";"2003";"http://link.springer.com/chapter/10.1007/978-0-387-22436-7_10";"Chapter"
"Multimodal Affect Recognition in Intelligent Tutoring Systems";"Affective Computing and Intelligent Interaction";"";"";"";"10.1007/978-3-642-24571-8_21";"Ntombikayise BandaPeter Robinson";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-24571-8_21";"Chapter"
"Multimodal Human Computer Interaction: A Survey";"Computer Vision in Human-Computer Interaction";"";"";"";"10.1007/11573425_1";"Alejandro JaimesNicu Sebe";"2005";"http://link.springer.com/chapter/10.1007/11573425_1";"Chapter"
"Multimodal Interaction Control";"Computers in the Human Interaction Loop";"";"";"";"10.1007/978-1-84882-054-8_14";"Jonas BeskowRolf CarlsonJens EdlundBjörn GranströmMattias HeldnerAnna HjalmarssonGabriel Skantze";"2009";"http://link.springer.com/chapter/10.1007/978-1-84882-054-8_14";"Chapter"
"Multimodal Interfaces and Sensory Fusion in VR for Social Interactions";"Virtual, Augmented and Mixed Reality. Designing and Developing Virtual and Augmented Environments";"";"";"";"10.1007/978-3-319-07458-0_2";"Esubalew BekeleJoshua W. WadeDayi BianLian ZhangZhi ZhengAmy SwansonMedha SarkarZachary WarrenNilanjan Sarkar";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07458-0_2";"Chapter"
"Multimodal Interfaces for Inclusive Learning";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-319-93846-2_73";"Marcelo WorsleyDavid BarelLydia DavisonThomas LargeTimothy Mwiti";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-93846-2_73";"Chapter"
"Multimodal Interfaces";"Integration of Natural Language and Vision Processing";"";"";"";"10.1007/978-94-009-1716-3_9";"Alex WaibelMinh Tue VoPaul DuchnowskiStefan Manke";"1996";"http://link.springer.com/chapter/10.1007/978-94-009-1716-3_9";"Chapter"
"Multimodal Neural Interfaces for Augmenting Human Cognition";"Augmented Cognition. Enhancing Cognition and Behavior in Complex Human Environments";"";"";"";"10.1007/978-3-319-58625-0_29";"William J. Tyler";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58625-0_29";"Chapter"
"Multimodal Speech Systems";"Computational Models of Speech Pattern Processing";"";"";"";"10.1007/978-3-642-60087-6_34";"Françoise D. NéelWolfgang M. Minker";"1999";"http://link.springer.com/chapter/10.1007/978-3-642-60087-6_34";"Chapter"
"Multimodal System for Diagnosis and Polysensory Stimulation of Subjects with Communication Disorders";"Foundations of Intelligent Systems";"";"";"";"10.1007/978-3-319-60438-1_5";"Adam KurowskiPiotr OdyaPiotr SzczukoMichał LechPaweł SpaleniakBożena KostekAndrzej Czyżewski";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-60438-1_5";"Chapter"
