Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"ActiveMath: An Intelligent Tutoring System for Mathematics";"Artificial Intelligence and Soft Computing - ICAISC 2004";"";"";"";"10.1007/978-3-540-24844-6_12";"Erica MelisJörg Siekmann";"2004";"http://link.springer.com/chapter/10.1007/978-3-540-24844-6_12";"Chapter"
"How Does Prior Knowledge Influence Eye Fixations and Sequences of Cognitive and Metacognitive SRL Processes during Learning with an Intelligent Tutoring System?";"International Journal of Artificial Intelligence in Education";"";"29";"1";"10.1007/s40593-018-0165-4";"Michelle TaubRoger Azevedo";"2019";"http://link.springer.com/article/10.1007/s40593-018-0165-4";"Article"
"Enhancing click models with mouse movement information";"Information Retrieval Journal";"";"20";"1";"10.1007/s10791-016-9292-4";"Zeyang LiuJiaxin MaoChao WangQingyao AiYiqun LiuJian-Yun Nie";"2017";"http://link.springer.com/article/10.1007/s10791-016-9292-4";"Article"
"Statistical Modelling and Automatic Tagging of Human Translation Processes";"New Directions in Empirical Translation Process Research";"";"";"";"10.1007/978-3-319-20358-4_8";"Samuel LäubliUlrich Germann";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-20358-4_8";"Chapter"
"Revealing User Confidence in Machine Learning-Based Decision Making";"Human and Machine Learning";"";"";"";"10.1007/978-3-319-90403-0_11";"Jianlong ZhouKun YuFang Chen";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-90403-0_11";"Chapter"
"SimpleFlow: Enhancing Gestural Interaction with Gesture Prediction, Abbreviation and Autocompletion";"Human-Computer Interaction – INTERACT 2011";"";"";"";"10.1007/978-3-642-23774-4_47";"Mike BennettKevin McCarthySile O’ModhrainBarry Smyth";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-23774-4_47";"Chapter"
"The Evaluation of Remote Tower Visual Assistance System in Preparation of Two Design Concepts";"Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness";"";"";"";"10.1007/978-3-319-58472-0_22";"Maik FriedrichStefan PichelmannAnne PapenfußJörn Jakobi";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58472-0_22";"Chapter"
"Aircraft Pilot Intention Recognition for Advanced Cockpit Assistance Systems";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39952-2_23";"Stefan SuckFlorian Fortmann";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39952-2_23";"Chapter"
"Analysing User Visual Implicit Feedback in Enhanced TV Scenarios";"Computer Vision - ECCV 2014 Workshops";"";"";"";"10.1007/978-3-319-16178-5_22";"Ioan Marius BilascoAdel LablackAfifa DahmaneTaner Danisman";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-16178-5_22";"Chapter"
"A coarse vectorisation as an initial representation for the understanding of line drawing images";"Graphics Recognition Algorithms and Systems";"";"";"";"10.1007/3-540-64381-8_38";"J. Y. RamelN. VincentH. Emptoz";"1998";"http://link.springer.com/chapter/10.1007/3-540-64381-8_38";"Chapter"
"Simulating Listener Gaze and Evaluating Its Effect on Human Speakers";"Intelligent Virtual Agents";"";"";"";"10.1007/978-3-319-67401-8_17";"Laura FrädrichFabrizio NunnariMaria StaudteAlexis Heloir";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-67401-8_17";"Chapter"
"The Impact of Self-efficacy and Gender on Computer Performance";"HCI International 2019 – Late Breaking Posters";"";"";"";"10.1007/978-3-030-30712-7_16";"Jenny SteinLilia Lajmi";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-30712-7_16";"Chapter"
"Believe It or Not, We Know What You Are Looking At!";"Computer Vision – ACCV 2018";"";"";"";"10.1007/978-3-030-20893-6_3";"Dongze LianZehao YuShenghua Gao";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-20893-6_3";"Chapter"
"Eye Gaze Analyses in L1 and L2 Conversations: Difference in Interaction Structures";"Text, Speech, and Dialogue";"";"";"";"10.1007/978-3-319-24033-6_13";"Koki IjuinYasuhiro HoriuchiIchiro UmataSeiichi Yamamoto";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-24033-6_13";"Chapter"
"Variable Consistency Model of Dominance-Based Rough Sets Approach";"Rough Sets and Current Trends in Computing";"";"";"";"10.1007/3-540-45554-X_20";"S. GrecoB. MatarazzoR. SlowinskiJ. Stefanowski";"2001";"http://link.springer.com/chapter/10.1007/3-540-45554-X_20";"Chapter"
"COmmunication and WORKload analyses to study the COllective WORK of fighter pilots: the COWORK2 method";"Cognition, Technology & Work";"";"19";"2 - 3";"10.1007/s10111-017-0420-8";"Julie LassallePhilippe RauffetBaptiste LeroyClément GuérinChristine ChauvinGilles CoppinFarida Saïd";"2017";"http://link.springer.com/article/10.1007/s10111-017-0420-8";"Article"
"Research on Evaluation Model of Social Game Advertising Effect Based on Eye Movement Experiment";"HCI International 2019 - Posters";"";"";"";"10.1007/978-3-030-23528-4_11";"Han WangRongrong Fu";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23528-4_11";"Chapter"
"Intelligent Interfaces to Empower People with Disabilities";"Handbook of Ambient Intelligence and Smart Environments";"";"";"";"10.1007/978-0-387-93808-0_15";"Margrit Betke";"2010";"http://link.springer.com/chapter/10.1007/978-0-387-93808-0_15";"Chapter"
"Evaluating Quality of Dispersion Based Fixation Detection Algorithm";"Information Sciences and Systems 2014";"";"";"";"10.1007/978-3-319-09465-6_11";"Katarzyna HareżlakPaweł Kasprowski";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-09465-6_11";"Chapter"
"A Basic Study of Gaze Behavior Measurement Methodology for Drivers in Autonomous Vehicles";"New Frontiers in Artificial Intelligence";"";"";"";"10.1007/978-3-319-61572-1_21";"Rie OsawaShota ImafukuSusumu Shirayama";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-61572-1_21";"Chapter"
"Added Value of Eye Tracking in Usability Studies: Expert and Non-expert Participants";"Human-Computer Interaction";"";"";"";"10.1007/978-3-642-15231-3_12";"Marco C. PretoriusJudy van BiljonEstelle de Kock";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-15231-3_12";"Chapter"
"Using Gaze Data in Evaluating Interactive Visualizations";"Human Aspects of Visualization";"";"";"";"10.1007/978-3-642-19641-6_9";"Harri SiirtolaKari-Jouko Räihä";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-19641-6_9";"Chapter"
"Psychophysiological Assessment Tools for Evaluation of Learning Technologies";"Human Interface and the Management of Information. Information and Interaction for Learning, Culture, Collaboration and Business,";"";"";"";"10.1007/978-3-642-39226-9_5";"Richard H. HallNicholas S. LockwoodHong Sheng";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39226-9_5";"Chapter"
"Application of a Digraph for Behavioural Eye Tracking Biometrics";"Global Security, Safety and Sustainability - The Security Challenges of the Connected World";"";"";"";"10.1007/978-3-319-51064-4_20";"Bobby L. Tait";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-51064-4_20";"Chapter"
"Eye Movements in Biometrics";"Biometric Authentication";"";"";"";"10.1007/978-3-540-25976-3_23";"Pawel KasprowskiJózef Ober";"2004";"http://link.springer.com/chapter/10.1007/978-3-540-25976-3_23";"Chapter"
"Improving Self-regulation by Regulating Mind-Wandering Through the Practice of Mindfulness";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-319-93846-2_93";"Wai Keung David Cheung";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-93846-2_93";"Chapter"
"Highly Realistic 3D Presentation Agents with Visual Attention Capability";"Smart Graphics";"";"";"";"10.1007/978-3-540-73214-3_7";"Arjen HoekstraHelmut PrendingerNikolaus BeeDirk HeylenMitsuru Ishizuka";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73214-3_7";"Chapter"
"Augmented Metacognition Addressing Dynamic Allocation of Tasks Requiring Visual Attention";"Foundations of Augmented Cognition";"";"";"";"10.1007/978-3-540-73216-7_19";"Tibor BosseWillem van DoesburgPeter-Paul van MaanenJan Treur";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73216-7_19";"Chapter"
"Comparative Evaluation of Priming Effects on HMDs and Smartphones with Photo Taking Behaviors";"Cognitive Computing – ICCC 2018";"";"";"";"10.1007/978-3-319-94307-7_6";"Naoya IsoyamaTsutomu TeradaMasahiko Tsukamoto";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-94307-7_6";"Chapter"
"Linking Indices of Tonic Alertness: Resting-State Pupil Dilation and Cingulo-Opercular Neural Activity";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39955-3_21";"Stefanie E. KuchinskyNick B. PandžaHenk J. Haarmann";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39955-3_21";"Chapter"
"Air Passengers’ Luggage Screening: What Is the Difference between Naïve People and Airport Screeners?";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-642-21741-8_45";"Xi LiuAlastair Gale";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21741-8_45";"Chapter"
"Implications of We-Awareness to the Design of Distributed Groupware Tools";"Computer Supported Cooperative Work (CSCW)";"";"25";"4 - 5";"10.1007/s10606-016-9244-y";"Saul GreenbergCarl Gutwin";"2016";"http://link.springer.com/article/10.1007/s10606-016-9244-y";"Article"
"A Behavioral Analysis of Computational Models of Visual Attention";"International Journal of Computer Vision";"";"73";"2";"10.1007/s11263-006-9784-6";"Frederick ShicBrian Scassellati";"2007";"http://link.springer.com/article/10.1007/s11263-006-9784-6";"Article"
"Route Guidance Modality for Elder Driver Navigation";"Pervasive Computing";"";"";"";"10.1007/978-3-642-31205-2_12";"SeungJun KimJin-Hyuk HongKevin A. LiJodi ForlizziAnind K. Dey";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-31205-2_12";"Chapter"
"An Approach for an Affective Educational Recommendation Model";"Recommender Systems for Technology Enhanced Learning";"";"";"";"10.1007/978-1-4939-0530-0_6";"Olga C. SantosJesus G. BoticarioÁngeles Manjarrés-Riesco";"2014";"http://link.springer.com/chapter/10.1007/978-1-4939-0530-0_6";"Chapter"
"X Vision: Combining image warping and geometric constraints for fast visual tracking";"Computer Vision — ECCV '96";"";"";"";"10.1007/3-540-61123-1_165";"Gregory D. HagerKentaro Toyama";"1996";"http://link.springer.com/chapter/10.1007/3-540-61123-1_165";"Chapter"
"Gaze as a Supplementary Modality for Interacting with Ambient Intelligence Environments";"Universal Access in Human-Computer Interaction. Ambient Interaction";"";"";"";"10.1007/978-3-540-73281-5_93";"Daniel GepnerJérôme SimoninNoëlle Carbonell";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73281-5_93";"Chapter"
"Incorporating Perceptual Task Effort into the Recognition of Intention in Information Graphics";"Diagrammatic Representation and Inference";"";"";"";"10.1007/978-3-540-25931-2_26";"Stephanie ElzerNancy GreenSandra CarberryJames Hoffman";"2004";"http://link.springer.com/chapter/10.1007/978-3-540-25931-2_26";"Chapter"
"The Investigation of Pilots’ Eye Scan Patterns on the Flight Deck during an Air-to-Surface Task";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-07515-0_33";"Wen-Chin LiGraham BraithwaiteChung-san Yu";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07515-0_33";"Chapter"
"Neurophysiological Indices of Human Social Interactions Between Humans and Robots";"HCI International 2017 – Posters' Extended Abstracts";"";"";"";"10.1007/978-3-319-58750-9_36";"S. J. SmithB. T. StoneT. RanatungaK. NelT. Z. RamsoyC. Berka";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58750-9_36";"Chapter"
"An Independent Approach to Training Classifiers on Physiological Data: An Example Using Smiles";"Neural Information Processing";"";"";"";"10.1007/978-3-030-04179-3_53";"Md Zakir HossainTom D. Gedeon";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-04179-3_53";"Chapter"
"Characteristics of Music Playback and Visio-Motor Interaction at Sight-Reading by Pianists Depending on the Specifics of a Musical Piece";"Language, Music and Computing";"";"";"";"10.1007/978-3-030-05594-3_14";"Leonid TereshchenkoLyubov’ BoykoDar’ya IvanchenkoGalina ZadneprovskayaAlexander Latanov";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-05594-3_14";"Chapter"
"A gamma type-2 defuzzification method for solving a solid transportation problem considering carbon emission";"Applied Intelligence";"";"48";"11";"10.1007/s10489-018-1173-7";"Dipanjana SenguptaAmrit DasUttam Kumar Bera";"2018";"http://link.springer.com/article/10.1007/s10489-018-1173-7";"Article"
"Analysis of conversational listening skills toward agent-based social skills training";"Journal on Multimodal User Interfaces";"";"";"";"10.1007/s12193-019-00313-y";"Hiroki TanakaHidemi IwasakaHideki NegoroSatoshi Nakamura";"2019";"http://link.springer.com/article/10.1007/s12193-019-00313-y";"Article"
"The influence of color during continuity cuts in edited movies: an eye-tracking study";"Multimedia Tools and Applications";"";"74";"22";"10.1007/s11042-015-2806-z";"Christian ValuchUlrich Ansorge";"2015";"http://link.springer.com/article/10.1007/s11042-015-2806-z";"Article"
"When Items Become Victims: Brand Memory in Violent and Nonviolent Games";"Entertainment Computing - ICEC 2008";"";"";"";"10.1007/978-3-540-89222-9_2";"André MelzerBrad J. BushmanUlrich G. Hofmann";"2009";"http://link.springer.com/chapter/10.1007/978-3-540-89222-9_2";"Chapter"
"Bicyclists’ adaptation strategies when interacting with text messages in urban environments";"Cognition, Technology & Work";"";"20";"3";"10.1007/s10111-018-0478-y";"Sara NygårdhsChrister AhlströmJonas IhlströmKatja Kircher";"2018";"http://link.springer.com/article/10.1007/s10111-018-0478-y";"Article"
"Exploring Errors in Reading a Visualization via Eye Tracking Models Using Stochastic Geometry";"HCI in Business, Government and Organizations. Information Systems and Analytics";"";"";"";"10.1007/978-3-030-22338-0_5";"Michael G. HilgersAaron Burke";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22338-0_5";"Chapter"
"Influence of information overload on operator’s user experience of human–machine interface in LED manufacturing systems";"Cognition, Technology & Work";"";"18";"1";"10.1007/s10111-015-0352-0";"Lei WuZhijuan ZhuHuai CaoBin Li";"2016";"http://link.springer.com/article/10.1007/s10111-015-0352-0";"Article"
"Search Success Evaluation with Translation Model";"Information Retrieval Technology";"";"";"";"10.1007/978-3-319-48051-0_19";"Cheng LuoYiqun LiuMin ZhangShaoping Ma";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-48051-0_19";"Chapter"
"The influences of product similarity on consumer preferences: a study based on eye-tracking analysis";"Cognition, Technology & Work";"";"";"";"10.1007/s10111-019-00584-1";"Chunyao YeYan XiongYan LiLongfan LiuMei Wang";"2019";"http://link.springer.com/article/10.1007/s10111-019-00584-1";"Article"
"Theoretical Versus Mathematical Approach to Modeling Psychological and Physiological Data";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39955-3_36";"Lauren Reinerman-JonesStephanie J. LackeyJulian Abich IVBrandon SollinsIrwin Hudson";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39955-3_36";"Chapter"
"A Multidimensional Workload Assessment Method for Power Grid Dispatcher";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-91122-9_5";"Bingbing SongZhen WangYanyu LuXiaobi TengXinyi ChenYi ZhouHai YeShan Fu";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-91122-9_5";"Chapter"
"The Bayesian Draughtsman: A Model for Visuomotor Coordination in Drawing";"Advances in Brain, Vision, and Artificial Intelligence";"";"";"";"10.1007/978-3-540-75555-5_16";"Ruben Coen CagliPaolo CoraggioPaolo NapoletanoGiuseppe Boccignone";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-75555-5_16";"Chapter"
"Deep Saliency: Prediction of Interestingness in Video with CNN";"Visual Content Indexing and Retrieval with Psycho-Visual Models";"";"";"";"10.1007/978-3-319-57687-9_3";"Souad ChaabouniJenny Benois-PineauAkka ZemmariChokri Ben Amar";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-57687-9_3";"Chapter"
"A Multimodal Real-Time Platform for Studying Human-Avatar Interactions";"Intelligent Virtual Agents";"";"";"";"10.1007/978-3-642-15892-6_6";"Hui ZhangDamian FrickerChen Yu";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-15892-6_6";"Chapter"
