Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Retail Category Management: A Review on Assortment and Shelf-Space Planning Models","Operational Research in Business and Economics","","","","10.1007/978-3-319-33003-7_3","Marina KarampatsaEvangelos GrigoroudisNikolaos F. Matsatsinis","2017","http://link.springer.com/chapter/10.1007/978-3-319-33003-7_3","Chapter"
"Educational Dashboards for Smart Learning: Review of Case Studies","Emerging Issues in Smart Learning","","","","10.1007/978-3-662-44188-6_21","Yesom YooHyeyun LeeIl-Hyun JoYeonjeong Park","2015","http://link.springer.com/chapter/10.1007/978-3-662-44188-6_21","Chapter"
"Generalized Monotonicity for Reanalysis Models","Reanalysis in Sentence Processing","","","","10.1007/978-94-015-9070-9_11","Patrick SturtMatthew W. Crocker","1998","http://link.springer.com/chapter/10.1007/978-94-015-9070-9_11","Chapter"
"Real-time imaging-based assessment model for improving teaching performance and student experience in e-learning","Journal of Real-Time Image Processing","","13","3","10.1007/s11554-016-0662-3","Muhammad FarhanMuhammad AslamSohail JabbarShehzad KhalidMucheol Kim","2017","http://link.springer.com/article/10.1007/s11554-016-0662-3","Article"
"Characteristics of Music Playback and Visio-Motor Interaction at Sight-Reading by Pianists Depending on the Specifics of a Musical Piece","Language, Music and Computing","","","","10.1007/978-3-030-05594-3_14","Leonid TereshchenkoLyubov’ BoykoDar’ya IvanchenkoGalina ZadneprovskayaAlexander Latanov","2019","http://link.springer.com/chapter/10.1007/978-3-030-05594-3_14","Chapter"
"Response Processes in the Context of Validity: Setting the Stage","Understanding and Investigating Response Processes in Validation Research","","","","10.1007/978-3-319-56129-5_1","Anita M. HubleyBruno D. Zumbo","2017","http://link.springer.com/chapter/10.1007/978-3-319-56129-5_1","Chapter"
"Evaluation of a traceability approach for informal freehand sketches","Automated Software Engineering","","25","1","10.1007/s10515-017-0221-6","Markus KleffmannSebastian RöhlMatthias BookVolker Gruhn","2018","http://link.springer.com/article/10.1007/s10515-017-0221-6","Article"
"National and international space life sciences research programmes 1980 to 1993 - and beyond","Biological and Medical Research in Space","","","","10.1007/978-3-642-61099-8_8","Brian FittonDavid Moore","1996","http://link.springer.com/chapter/10.1007/978-3-642-61099-8_8","Chapter"
"Neural Correlates of Gender, Culture, and Race and Implications to Embodied Thinking in Mathematics","Towards Equity in Mathematics Education","","","","10.1007/978-3-642-27702-3_47","Ferdinand Rivera","2012","http://link.springer.com/chapter/10.1007/978-3-642-27702-3_47","Chapter"
"Non-Contact Sensors","Machine Intelligence","","","","10.1007/978-3-662-12402-4_2","Alan Gomersall M.Phil., B.Sc.(Eng)., M.I.Inf.Sc.","1984","http://link.springer.com/chapter/10.1007/978-3-662-12402-4_2","Chapter"
"Sharon O’Brien, Laura Winther Balling, Michael Carl, Michel Simard and Lucia Specia: Post-editing of machine translation: processes and applications","Machine Translation","","29","1","10.1007/s10590-014-9158-8","Debbie Folaron","2015","http://link.springer.com/article/10.1007/s10590-014-9158-8","Article"
"Observation versus classification in supervised category learning","Memory & Cognition","","43","2","10.3758/s13421-014-0458-2","Kimery R. LeveringKenneth J. Kurtz","2015","http://link.springer.com/article/10.3758/s13421-014-0458-2","Article"
"Abstracts","Pflügers Archiv","","418","1","10.1007/BF01418450","","1991","http://link.springer.com/article/10.1007/BF01418450","Article"
"Spatial setting of visual attention and its appearance in head-movement","World Congress on Medical Physics and Biomedical Engineering, September 7 - 12, 2009, Munich, Germany","","","","10.1007/978-3-642-03882-2_283","K. AbeM. Makikawa","2010","http://link.springer.com/chapter/10.1007/978-3-642-03882-2_283","Chapter"
"Effects of spatial and symbolic precues on localization performance","Psychological Research","","64","1","10.1007/s004260000027","Jos J. AdamRaoul HuysEditha M. van LoonHerman KingmaFred G. W. C. Paas","2000","http://link.springer.com/article/10.1007/s004260000027","Article"
"Lean Software Development in Action","Lean Software Development in Action","","","","10.1007/978-3-642-00503-9_11","Andrea JanesGiancarlo Succi","2014","http://link.springer.com/chapter/10.1007/978-3-642-00503-9_11","Chapter"
"Effects of NP Type on the Resolution of Word-Order Ambiguities","Journal of Psycholinguistic Research","","30","5","10.1023/A:1010417614058","Edith Kaan","2001","http://link.springer.com/article/10.1023/A%3A1010417614058","Article"
"Abstractband DOG 2019","Der Ophthalmologe","","116","2","10.1007/s00347-019-0940-0","","2019","http://link.springer.com/article/10.1007/s00347-019-0940-0","Article"
"Abstracts","Sleep and Biological Rhythms","","10","1","10.1111/j.1479-8425.2012.00580.x","","2012","http://link.springer.com/article/10.1111/j.1479-8425.2012.00580.x","Article"
"An Integrated Review of the Efficacy of Internet Advertising: Concrete Approaches to the Banner Ad Format and the Context of Social Networks","Handbook of Strategic e-Business Management","","","","10.1007/978-3-642-39747-9_22","Francisco Rejón-GuardiaFrancisco J. Martínez-López","2014","http://link.springer.com/chapter/10.1007/978-3-642-39747-9_22","Chapter"
"Testosterone and Dominance in Humans: Behavioral and Brain Mechanisms","New Frontiers in Social Neuroscience","","","","10.1007/978-3-319-02904-7_12","Jack van HonkPeter A. BosDavid Terburg","2014","http://link.springer.com/chapter/10.1007/978-3-319-02904-7_12","Chapter"
"The Emergence of Neuromarketing","Biosurveillance in New Media Marketing","","","","10.1007/978-3-319-96217-7_3","Selena Nemorin","2018","http://link.springer.com/chapter/10.1007/978-3-319-96217-7_3","Chapter"
"Abstract-Band DOG 2014","Der Ophthalmologe","","112","1","10.1007/s00347-015-0116-5","","2015","http://link.springer.com/article/10.1007/s00347-015-0116-5","Article"
"The New Political Psychology of Voting","Information – Wahrnehmung – Emotion","","","","10.1007/978-3-531-92336-9_2","Marco R. Steenbergen","2010","http://link.springer.com/chapter/10.1007/978-3-531-92336-9_2","Chapter"
"ESCTAIC 11th Annual Meeting","Journal of Clinical Monitoring and Computing","","16","8","10.1023/A:1017409317149","","2000","http://link.springer.com/article/10.1023/A%3A1017409317149","Article"
"Autonomy Balancing in a Manned-Unmanned Teaming (MUT) Swarm Attack","Robot Intelligence Technology and Applications 2012","","","","10.1007/978-3-642-37374-9_54","Ji Hyun YangMarek KapolkaTimothy H. Chung","2013","http://link.springer.com/chapter/10.1007/978-3-642-37374-9_54","Chapter"
"Cognitive Load Research and Semantic Apprehension of Graphical Linguistics","HCI and Usability for Medicine and Health Care","","","","10.1007/978-3-540-76805-0_33","Michael Workman","2007","http://link.springer.com/chapter/10.1007/978-3-540-76805-0_33","Chapter"
"World-Forming: The Agentic Consumer","Biosurveillance in New Media Marketing","","","","10.1007/978-3-319-96217-7_8","Selena Nemorin","2018","http://link.springer.com/chapter/10.1007/978-3-319-96217-7_8","Chapter"
"How race affects evidence accumulation during the decision to shoot","Psychonomic Bulletin & Review","","25","4","10.3758/s13423-017-1369-6","Timothy J. PleskacJoseph CesarioDavid J. Johnson","2018","http://link.springer.com/article/10.3758/s13423-017-1369-6","Article"
"Modelling Multilingual Representation and Processing","Multilingual Lexical Recognition in the Mental Lexicon of Third Language Users","","","","10.1007/978-3-642-32194-8_3","Weronika Szubko-Sitarek","2015","http://link.springer.com/chapter/10.1007/978-3-642-32194-8_3","Chapter"
"6th World Congress on ADHD: From Child to Adult Disorder","ADHD Attention Deficit and Hyperactivity Disorders","","9","1","10.1007/s12402-017-0224-y","","2017","http://link.springer.com/article/10.1007/s12402-017-0224-y","Article"
"Theoretical, conceptual, methodological, and instructional issues in research on metacognition and self-regulated learning: A discussion","Metacognition and Learning","","4","1","10.1007/s11409-009-9035-7","Roger Azevedo","2009","http://link.springer.com/article/10.1007/s11409-009-9035-7","Article"
"Rett syndrome: a wide clinical and autonomic picture","Orphanet Journal of Rare Diseases","","11","1","10.1186/s13023-016-0499-7","G. PiniS. BigoniL. CongiuA. M. RomanelliM. F. ScusaP. Di MarcoA. BenincasaP. MorescalchiA. FerliniF. BianchiD. TropeaM. Zappella","2016","http://link.springer.com/article/10.1186/s13023-016-0499-7","Article"
"Design factors in mouse-tracking: What makes a difference?","Behavior Research Methods","","","","10.3758/s13428-019-01228-y","Pascal J. KieslichMartin SchoemannTobias GrageJohanna HeppStefan Scherbaum","2019","http://link.springer.com/article/10.3758/s13428-019-01228-y","Article"
"HOVISSE – Haptic Osteosynthesis Virtual Intra-operative Surgery Support Environment","Human Machine Interaction","","","","10.1007/978-3-642-00437-7_8","Urs KünzlerBeatrice AmrheinJürgen EckerleStephan FischliRobert HauckDominik HoignéReto Witschi","2009","http://link.springer.com/chapter/10.1007/978-3-642-00437-7_8","Chapter"
"Abstracts of papers presented at the 26th Annual Meeting of the Association for Applied Psychophysiology and Biofeedback","Biofeedback and Self-regulation","","20","3","10.1007/BF01474518","","1995","http://link.springer.com/article/10.1007/BF01474518","Article"
"Perceiving bodies in motion: expression intensity, empathy, and experience","Experimental Brain Research","","222","4","10.1007/s00221-012-3229-y","Vassilis SevdalisPeter E. Keller","2012","http://link.springer.com/article/10.1007/s00221-012-3229-y","Article"
"Introduction: Research-in-Progress Studies","Reshaping Society through Analytics, Collaboration, and Decision Support","","","","10.1007/978-3-319-11575-7_10","Thilini AriyachandraAmit V. Deokar","2015","http://link.springer.com/chapter/10.1007/978-3-319-11575-7_10","Chapter"
"Proposal for the Model of Occurrence of Negative Response toward Humanlike Agent Based on Brain Function by Qualitative Reasoning","Human-Computer Interaction. Advanced Interaction Modalities and Techniques","","","","10.1007/978-3-319-07230-2_73","Yoshimasa TawatsujiKeiichi MuramatsuTatsunori Matsui","2014","http://link.springer.com/chapter/10.1007/978-3-319-07230-2_73","Chapter"
"Taming the Wild Elephant: Mindfulness and Its Role in Overcoming Automatic Mental Processes","Handbook of Mindfulness and Self-Regulation","","","","10.1007/978-1-4939-2263-5_5","Brian D. Ostafin","2015","http://link.springer.com/chapter/10.1007/978-1-4939-2263-5_5","Chapter"
"Effects of redundancy and modality on the situational interest of adult learners in multimedia learning","Educational Technology Research and Development","","64","6","10.1007/s11423-016-9456-3","Tonia A. Dousay","2016","http://link.springer.com/article/10.1007/s11423-016-9456-3","Article"
"Editorial for EAIT issue 1, 2019","Education and Information Technologies","","24","1","10.1007/s10639-018-09856-1","Arthur Tatnall","2019","http://link.springer.com/article/10.1007/s10639-018-09856-1","Article"
"Introduction","Cross-Linguistic Perspectives on Language Processing","","","","10.1007/978-94-011-3949-6_1","Marica De VincenziVincenzo Lombardo","2000","http://link.springer.com/chapter/10.1007/978-94-011-3949-6_1","Chapter"
"Conceptual Foundations","Service Fascination","","","","10.1007/978-3-658-11673-6_2","Christian Zagel","2016","http://link.springer.com/chapter/10.1007/978-3-658-11673-6_2","Chapter"
"Using Network Analysis to Discover Cooperation Opportunities in Inter-organizational Networks","Systems, Software and Services Process Improvement","","","","10.1007/978-3-642-39179-8_11","Laura PonisioPascal van EckLourens RiemensNoriyuki Matsuda","2013","http://link.springer.com/chapter/10.1007/978-3-642-39179-8_11","Chapter"
"Web Navigation for Individuals with Dyslexia: An Exploratory Study","Universal Acess in Human Computer Interaction. Coping with Diversity","","","","10.1007/978-3-540-73279-2_66","Areej Al-WabilPanayiotis ZaphirisStephanie Wilson","2007","http://link.springer.com/chapter/10.1007/978-3-540-73279-2_66","Chapter"
"A LifeLike Experience to Train User Requirements Elicitation Skills","Design, User Experience, and Usability: Understanding Users and Contexts","","","","10.1007/978-3-319-58640-3_16","Silvia De AscaniisLorenzo CantoniErkki SutinenRobert Talling","2017","http://link.springer.com/chapter/10.1007/978-3-319-58640-3_16","Chapter"
"Emotional Development and Anxiety","Handbook of Emotional Development","","","","10.1007/978-3-030-17332-6_25","Elizabeth J. KielAnne E. Kalomiris","2019","http://link.springer.com/chapter/10.1007/978-3-030-17332-6_25","Chapter"
"In defense of abstractionist theories of repetition priming and word identification","Psychonomic Bulletin & Review","","7","1","10.3758/BF03210726","Jeffrey S. Bowers","2000","http://link.springer.com/article/10.3758/BF03210726","Article"
"This is Advertising! Effects of Disclosing Television Brand Placement on Adolescents","Journal of Youth and Adolescence","","46","2","10.1007/s10964-016-0493-3","Eva A. van ReijmersdalSophie C. BoermanMoniek BuijzenEsther Rozendaal","2017","http://link.springer.com/article/10.1007/s10964-016-0493-3","Article"
"Rapid serial naming and reading ability: the role of lexical access","Reading and Writing","","24","1","10.1007/s11145-009-9199-1","Jessica A. R. LoganChristopher SchatschneiderRichard K. Wagner","2011","http://link.springer.com/article/10.1007/s11145-009-9199-1","Article"
"The Control and Mechanics of Human Movement Systems","Dynamical Systems, Control, Coding, Computer Vision","","","","10.1007/978-3-0348-8970-4_9","Clyde F. MartinLawrence Schovanec","1999","http://link.springer.com/chapter/10.1007/978-3-0348-8970-4_9","Chapter"
"Alternatives on Demand and Locality: Resolving Discourse-Linked Wh-Phrases in Sluiced Structures","Grammatical Approaches to Language Processing","","","","10.1007/978-3-030-01563-3_4","Jesse A. Harris","2019","http://link.springer.com/chapter/10.1007/978-3-030-01563-3_4","Chapter"
"Teaching Visual Design as a Holistic Enterprise","Human Aspects of Visualization","","","","10.1007/978-3-642-19641-6_11","Gerrit C. van der VeerCorné Verbruggen","2011","http://link.springer.com/chapter/10.1007/978-3-642-19641-6_11","Chapter"
